0.732822627225565,0.367103141963092,0.841659946061847
0.23437913156059,0.664050491286274,0.470647395618459
0.150043725130034,0.179975308132288,0.15139023486565
0.382741294994269,0.324607070710421,0.422799146076515
0.379233253107573,0.164987202557823,0.773747645403918
0.260251132020809,0.323867631815562,0.835180726459942
0.85565378906409,0.820901720395238,0.914519722802649
0.160286858160485,0.213951715090277,0.76786733965911
0.276354116444437,0.420498982003024,0.569502565240653
0.720304580083542,0.998867096401497,0.943836830156322
0.743519438903607,0.565786621119267,0.976708547775293
0.435334830198993,0.736049831259948,0.966312559866091
0.90005898194393,0.748588200395534,0.559250203521066
0.728401511087781,0.21552713086733,0.387717997476571
0.96363035521748,0.061143460317005,0.508498782661787
0.397060118252318,0.463823808788389,0.711996640044861
0.238491419064736,0.414470234391291,0.210664972362667
0.899356606022206,0.943212828341887,0.959081209728666
0.409899250115376,0.341720470779941,0.488645590798882
0.289074267345354,0.761119757860612,0.265844356936854
0.797564015086603,0.830979081523526,0.917465039460613
0.882103230996211,0.437052615894236,0.444387916998238
0.719073445452848,0.86776087629031,0.813249190615491
0.901705024707579,0.249075539934217,0.868341519264697
0.256733323210057,0.172437314933965,0.739405078636566
0.594609450279112,0.647184735722651,0.754382647485216
0.257009337848128,0.645566463383739,0.832766035100275
0.381024308282022,0.656479213703711,0.420366253455284
0.78473003599971,0.851781151344697,0.680383216648172
0.872436221155918,0.522402938304155,0.397170716776976
0.988989427087174,0.968548254255624,0.992260865338074
0.0164120606925393,0.0103160534337093,0.117982068114204
0.028375330558156,0.0268815866865313,0.015975179455428
0.495333942617796,0.663953309633052,0.307556629013307
0.527787871877073,0.321808104465747,0.35870209947384
0.698859881207471,0.584581206214061,0.536161939339317
0.972189657901528,0.76242453726214,0.803361109377439
0.690494191063361,0.936413075838484,0.665915667018899
0.430824714586866,0.381452175798693,0.609989961011975
0.224658492333673,0.425274355323589,0.316229864762613
0.897588202811625,0.954316902452423,0.799891349967942
0.0351525788682385,0.0606997600563778,0.507153955424603
0.989888041237622,0.949920258280973,0.982489476615117
0.190806848767797,0.377007674648029,0.0193201558579748
0.118076916004165,0.228774695607422,0.133446257166706
0.380697382694412,0.703983913037836,0.689551984424697
0.709001588915798,0.17374816743004,0.398334693845961
0.670951377087848,0.526954561616224,0.439038134488956
0.89106009586995,0.989176447163877,0.537560102369873
0.133073084930584,0.124814538161717,0.221781162435179
0.482132616324591,0.591288531381803,0.551239627136419
0.959341587523144,0.694456373804138,0.466858575951178
0.513606466525038,0.799501565009826,0.44366072331523
0.538079538472843,0.550261258252899,0.812233613514031
0.435557013533853,0.213441654869062,0.441666323670136
0.77770636130422,0.629336277313236,0.478538136422266
0.454454076543643,0.603517848940091,0.875866359102737
0.363657049080227,0.730262971755134,0.713216109238301
0.505944084017253,0.771527579419666,0.475864640614626
0.663726078738589,0.1408053748004,0.849209628642182
